route_pattern,example_url,page_type,source_file,rendering_mode,indexability_expected,found_status_behavior,canonical_expected,canonical_found,robots_meta_found,x_robots_tag_found,title_found,meta_description_found,h1_found,structured_data_types_found,sitemap_included,sitemap_lastmod,hreflang_found,og_tags_found,primary_content_server_visible,answer_block_found,internal_links_found,image_alt_quality,performance_risk,priority,notes
/contact-orange-county-mortgage-broker,https://www.mothebroker.com/contact-orange-county-mortgage-broker,contact,app/contact-orange-county-mortgage-broker/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/contact-orange-county-mortgage-broker,direct or helper,,,yes,yes,yes,LocalBusiness|PostalAddress|City|State|OfferCatalog|Offer|Service|ContactPoint|OpeningHoursSpecification,no,,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/conventional-loans-orange-county,https://www.mothebroker.com/conventional-loans-orange-county,marketing,app/conventional-loans-orange-county/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/conventional-loans-orange-county,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/cookie-policy,https://www.mothebroker.com/cookie-policy,legal,app/cookie-policy/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,yes,"noindex, nofollow",yes,yes,yes,,no,,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,noindex
/[indexnow-key].txt,https://www.mothebroker.com/[indexnow-key].txt,route-handler,app/[indexnow-key].txt/route.ts,route handler,noindex or non-indexable,"route handler, inspect manually",none or self if served,not detected in file,,,not detected,not detected,not detected,,no,,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P3,indexable
/fha-loans-orange-county,https://www.mothebroker.com/fha-loans-orange-county,marketing,app/fha-loans-orange-county/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/fha-loans-orange-county,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides,https://www.mothebroker.com/guides,guide,app/guides/page.tsx,dynamic server rendering risk,indexable,indexable,https://www.mothebroker.com/guides,direct or helper,yes,,yes,yes,yes,,yes,2026-04-15T17:12:44.896Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/guides/definitive-orange-county-mortgage-guide,https://www.mothebroker.com/guides/definitive-orange-county-mortgage-guide,guide,app/guides/definitive-orange-county-mortgage-guide/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/definitive-orange-county-mortgage-guide,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/guides/mortgage-broker-vs-bank-complete-comparison,https://www.mothebroker.com/guides/mortgage-broker-vs-bank-complete-comparison,guide,app/guides/mortgage-broker-vs-bank-complete-comparison/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/mortgage-broker-vs-bank-complete-comparison,direct or helper,,,yes,yes,yes,,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides/orange-county-home-buyer-guide,https://www.mothebroker.com/guides/orange-county-home-buyer-guide,guide,app/guides/orange-county-home-buyer-guide/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/orange-county-home-buyer-guide,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides/orange-county-investment-property,https://www.mothebroker.com/guides/orange-county-investment-property,guide,app/guides/orange-county-investment-property/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/orange-county-investment-property,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/guides/orange-county-jumbo-loans,https://www.mothebroker.com/guides/orange-county-jumbo-loans,guide,app/guides/orange-county-jumbo-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/orange-county-jumbo-loans,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides/orange-county-market-forecast-2025-2026,https://www.mothebroker.com/guides/orange-county-market-forecast-2025-2026,guide,app/guides/orange-county-market-forecast-2025-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/orange-county-market-forecast-2025-2026,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/guides/orange-county-refinancing-guide,https://www.mothebroker.com/guides/orange-county-refinancing-guide,guide,app/guides/orange-county-refinancing-guide/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/orange-county-refinancing-guide,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides/orange-county-school-districts,https://www.mothebroker.com/guides/orange-county-school-districts,guide,app/guides/orange-county-school-districts/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/orange-county-school-districts,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides/orange-county-va-loans,https://www.mothebroker.com/guides/orange-county-va-loans,guide,app/guides/orange-county-va-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/orange-county-va-loans,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides/spring-2026-home-buying-guide,https://www.mothebroker.com/guides/spring-2026-home-buying-guide,guide,app/guides/spring-2026-home-buying-guide/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/spring-2026-home-buying-guide,direct or helper,,,yes,yes,yes,AIOOptimization|EnhancedLocalSchema|AdvancedSchema,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,not detected,no local image alt detected,low,P3,indexable
/guides/summer-2025-market-guide,https://www.mothebroker.com/guides/summer-2025-market-guide,guide,app/guides/summer-2025-market-guide/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/summer-2025-market-guide,direct or helper,,,yes,yes,yes,AIOOptimization|EnhancedLocalSchema|AdvancedSchema,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/guides/why-choose-local-mortgage-broker,https://www.mothebroker.com/guides/why-choose-local-mortgage-broker,guide,app/guides/why-choose-local-mortgage-broker/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/guides/why-choose-local-mortgage-broker,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/heloan-orange-county,https://www.mothebroker.com/heloan-orange-county,marketing,app/heloan-orange-county/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/heloan-orange-county,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/heloc-orange-county,https://www.mothebroker.com/heloc-orange-county,marketing,app/heloc-orange-county/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/heloc-orange-county,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/home-equity-guide,https://www.mothebroker.com/home-equity-guide,marketing,app/home-equity-guide/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/home-equity-guide,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-01-29T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/jumbo-loans-orange-county,https://www.mothebroker.com/jumbo-loans-orange-county,marketing,app/jumbo-loans-orange-county/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/jumbo-loans-orange-county,direct or helper,,,yes,yes,yes,,yes,2026-02-16T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs,https://www.mothebroker.com/loan-programs,loan-program,app/loan-programs/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs,direct or helper,,,yes,yes,yes,,yes,2026-04-15T17:12:44.896Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/loan-programs/asset-depletion-loans,https://www.mothebroker.com/loan-programs/asset-depletion-loans,loan-program,app/loan-programs/asset-depletion-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/asset-depletion-loans,direct or helper,,,yes,yes,yes,,yes,2026-04-15T17:12:44.896Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/loan-programs/bank-statement-loans,https://www.mothebroker.com/loan-programs/bank-statement-loans,loan-program,app/loan-programs/bank-statement-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/bank-statement-loans,direct or helper,,,yes,yes,yes,,yes,2026-04-08T05:12:25.775Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/loan-programs/bank-statement-loans-irvine,https://www.mothebroker.com/loan-programs/bank-statement-loans-irvine,loan-program,app/loan-programs/bank-statement-loans-irvine/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/bank-statement-loans-irvine,direct or helper,,,yes,yes,yes,,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs/cash-out-refinance,https://www.mothebroker.com/loan-programs/cash-out-refinance,loan-program,app/loan-programs/cash-out-refinance/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/cash-out-refinance,direct or helper,,,yes,yes,yes,FinancialProductSchema,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs/conventional-loans,https://www.mothebroker.com/loan-programs/conventional-loans,loan-program,app/loan-programs/conventional-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/conventional-loans,direct or helper,,,yes,yes,yes,FinancialProductSchema,yes,2026-04-15T17:12:44.896Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs/dscr-investment-loans,https://www.mothebroker.com/loan-programs/dscr-investment-loans,loan-program,app/loan-programs/dscr-investment-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/dscr-investment-loans,direct or helper,,,yes,yes,yes,FinancialProductSchema,yes,2026-04-15T17:12:44.896Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs/fha-loans,https://www.mothebroker.com/loan-programs/fha-loans,loan-program,app/loan-programs/fha-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/fha-loans,direct or helper,,,yes,yes,yes,FinancialProductSchema,yes,2026-04-08T05:12:25.776Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs/fha-loans-irvine,https://www.mothebroker.com/loan-programs/fha-loans-irvine,loan-program,app/loan-programs/fha-loans-irvine/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/fha-loans-irvine,direct or helper,,,yes,yes,yes,AIOOptimization|EnhancedLocalSchema|AdvancedSchema,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs/fix-flip-loans,https://www.mothebroker.com/loan-programs/fix-flip-loans,loan-program,app/loan-programs/fix-flip-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/fix-flip-loans,direct or helper,,,yes,yes,yes,,yes,2026-04-08T05:12:25.777Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/loan-programs/foreign-national-loans,https://www.mothebroker.com/loan-programs/foreign-national-loans,loan-program,app/loan-programs/foreign-national-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/foreign-national-loans,direct or helper,yes,,yes,yes,yes,,no,,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/loan-programs/heloan,https://www.mothebroker.com/loan-programs/heloan,loan-program,app/loan-programs/heloan/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/heloan,direct or helper,,,yes,yes,yes,,yes,2026-04-08T05:12:25.777Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/loan-programs/heloc,https://www.mothebroker.com/loan-programs/heloc,loan-program,app/loan-programs/heloc/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/heloc,direct or helper,,,yes,yes,yes,FinancialProductSchema,yes,2026-04-08T05:12:25.778Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/loan-programs/jumbo-loans,https://www.mothebroker.com/loan-programs/jumbo-loans,loan-program,app/loan-programs/jumbo-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/jumbo-loans,direct or helper,,,yes,yes,yes,,yes,2026-04-15T17:12:44.896Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/loan-programs/non-qm-loans,https://www.mothebroker.com/loan-programs/non-qm-loans,loan-program,app/loan-programs/non-qm-loans/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/loan-programs/non-qm-loans,direct or helper,,,yes,yes,yes,,yes,2026-04-08T05:12:25.778Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
